N,Well,Stage,1-Pentene,2-Methyl-1-butene,Pentane,"Pentane, 2-methyl-","Pentane, 3-methyl-",1-Hexene,n-Hexane,"Cyclopentane, methyl-","Pentane, 2,4-dimethyl-",Benzene,Cyclohexane,"Hexane, 2-methyl-","Hexane, 3-methyl-","Cyclopentane, 1,3-dimethyl-, cis-","Cyclopentane, 1,3-dimethyl-, trans-","Cyclopentane, 1,2-dimethyl-, trans-",1-Heptene,Heptane,"Cyclohexane, methyl-","Hexane, 2,5-dimethyl-",Toluene,"Heptane, 3-methyl-","Cyclohexane, 1,4-dimethyl-, trans-",1-Octene,"Cyclohexane, 1,2-dimethyl-, trans-",Octane,Ethylbenzene,"Benzene, 1,3-dimethyl-",p-Xylene,o-Xylene,1-Nonene,Nonane,"Benzene, propyl-","Benzene, 1-ethyl-3-methyl-","Benzene, 1-ethyl-4-methyl-",Mesitylene,"Benzene, 1-ethyl-2-methyl-","Benzene, 1,2,4-trimethyl-",1-Decene,Decane,"Benzene, n-butyl-",Undecane,"Benzene, 1,2,4,5-tetramethyl-",Dodecane,Tridecane,Tetradecane,Pentadecane,Hexadecane,Heptadecane,"Pentadecane, 2,6,10,14-tetramethyl-",Octadecane,"Hexadecane, 2,6,10,14-tetramethyl-"
21,,,2.419695600660705,1.5474930313362147,4.120721224626669,1.0102764206579502,0.5084148807333302,0.605826416685117,4.201543873548422,-0.40739390019410143,-1.2239775343815302,3.325378860664102,-1.9223717755149916,0.233835942000994,-0.06466366628776407,-2.9916083018085766,-2.5721924284440796,-1.9946266786254514,1.2367810376235788,1.1334640567717973,-1.4419014131228953,-1.3497514176590177,2.5563838637673064,-1.4511632608614278,-2.87141579719542,-0.003761442707378672,-2.7360457787789083,0.3220434837982052,0.21596506521236866,1.0360213980213917,-0.030504492237180644,2.1934416802355163,-0.8718046414501154,0.12142441616139811,-1.0908550783911601,-0.3445552908534809,-1.2213642924762529,-0.3422954028860434,-0.9887830331180305,0.42676720922899725,-2.365813303278123,0.5494805786831435,-1.5068738678754336,1.4032349539637756,-1.8603297920727784,0.7381237976968682,0.42919135151784266,1.2524069327478102,0.29572555593074284,2.1736811031172194,-0.7218683758680063,-0.29245236955113885,-0.6200643949530851,-0.7688850047990827
22,30_BUG,1.0,2.2540036474220337,1.1690001384985376,3.7079728078669976,0.6229005214951855,0.1566740449931954,0.6330584674525517,2.219955234349724,-0.6217552229317801,-1.4902142352912384,3.3774958232076435,-1.5924629779854376,-0.7131180920906915,-0.6388708926481962,-2.32842112397719,-2.812704199862995,-2.1866283249965317,0.8811810641056815,0.04025671159057023,-1.3147655577850457,-1.3933041973552525,1.443819576877539,-1.5931857824982942,-2.9903853771004476,1.377543815939592,-2.705998200545519,0.780727366066844,-0.15958291762854176,0.6782615327548507,-0.14733069735791654,2.025605918348894,0.0619731674310459,0.8820940560434729,-0.4091501047517728,-0.14087960971075716,-1.2308148716112357,0.1613129700624225,-0.8842563518352611,0.6056443181819224,-0.7466629357126203,1.6146239772414779,-1.0952410267063557,3.202882596892889,-1.5895769730963027,1.3123155807834972,0.8304068357953608,1.2894636179060652,0.11948456939584202,1.1686575984465475,-1.558019665574158,-0.6557181253140755,-0.6819693637956085,-0.9362991309871441
23,30_BUG,1.0,1.898692015647736,0.7333507020134094,2.9567090760332917,0.6715567336078296,0.3242498459929845,0.5959802838271169,3.2152746924224496,-1.0082828678888105,-0.8601251234591635,3.0900622567595595,-2.161852669658896,0.21857152141153935,0.33249643895510417,-2.3126755593934796,-2.5577483267509096,-1.83939763045207,1.3265412570334145,0.895746289626463,-0.9923120617544441,-1.9006725379526215,2.67693322221119,-0.7031183934859804,-2.2352508346137636,0.7942854877022419,-2.269780580821968,0.894661076154954,0.6124013318999466,1.2682975718405938,0.27360334148416104,2.730680307046757,-0.0970042713076111,0.5268317318009639,-0.839891722507362,-0.03995969248831645,-1.1124665376270197,-0.11886899464341336,-0.7399808116171003,0.404732430114291,-2.126832086213221,0.695560210289558,-1.7487246888051624,1.6484669423442135,-1.8782172353527422,0.7016806565043511,0.6436344303056244,0.8785465049719252,0.33162822709923884,1.1717976812315811,-1.4194270436698173,-0.4401855772512092,-1.3266051457918608,-1.7835918728255518
24,30_BUG,1.0,1.5224104416159348,0.6766459794715504,2.9459231201457454,2.211743027618749,2.1044053365708413,-0.019892250671356998,3.4483503470468335,1.1777634877664553,-0.21575512272626904,3.1997227594029165,-1.3964681727966581,0.5359697492714168,0.658680146056436,-2.434950661161088,-2.612895843355244,-1.6841071185637961,0.7292095841498724,0.7984103877323034,-1.1497213112622224,-2.1098735120017342,1.8501270247592523,-1.8881569091102928,-3.2167053882434855,-0.21766389970060854,-3.512943662626462,0.09104110642193902,-0.10867188537789589,0.7446553265402494,-0.539037544598774,1.875843558211371,-0.9602144164997006,0.4597368193257592,1.4482772123433985,-0.06096332085677835,-1.1051376985257255,-0.009203910853911155,-1.1331787514590486,0.46449690818628353,-1.808683923183795,0.7524103561666077,-1.4748949013201742,1.5806681458377891,-1.895801881575071,0.6063641871724919,0.2373562044949399,0.9351894764680514,-0.0022161672746419648,2.450944889613638,-1.033782091476839,-0.7337308487204196,-1.2620476684977247,-0.9196467199511167
25,30_BUG,1.0,2.0456072875877,0.917205046733321,2.981717356898918,-0.5879880245047578,-0.345865835680688,0.2586428488865745,1.6484761975545559,-1.0578176320289794,-2.123566619788904,3.3591549973105423,-2.237453873998143,-1.4888536806376569,-1.069144511003571,-3.255042209365199,-2.9526623030777253,-2.3424027823235476,0.9128230498756964,-0.13451534528795614,-1.1977694177839204,-1.548225436206997,1.5602301376623444,-2.178695715776071,-3.2688038944378803,0.9354060329012369,-3.2425915674864108,0.4637111442999126,-0.041007239728271166,0.8422781788538496,0.03321517378010346,1.7340335619222178,-0.41694999180495596,2.429613946831857,-0.5054231401027105,-0.028315732690328766,-1.0237304905568299,-0.06768291048577053,-0.6877301292993716,0.7507988713089296,-0.8907343438905977,0.5970905286880599,-1.418368900853355,1.815529632101075,-1.1060384822063762,1.306014218632573,1.0933970179849135,2.079836607824222,1.3401236579798361,3.428063544346286,1.0300042869792088,0.5797946726500954,0.6772522937250629,0.3973599176878616
26,30_BUG,1.0,2.269402767567907,1.1925461234858576,3.4722145218969573,0.34571782965515024,-0.44815237403537306,0.3905740638903936,1.6486161333932505,-1.1741764987129868,-1.804358390289812,3.35081058036951,-1.7595690028720947,-0.8822201506433254,-0.07325986730819113,-3.059660639629056,-2.6927490590606324,-1.561657767203402,0.8783726480944997,-0.20687948189923877,-1.367019109623793,-10.554090854660622,1.3346649132880806,-2.6206524670331324,-3.4590264773734907,0.6194240610728524,-3.696576792115231,0.19635878761233977,-0.2227897903525672,0.5706542564316275,-0.09447931773121593,1.5361050620551422,-0.4081278225107917,0.14003349971270915,-1.1590983105522017,0.04889864407345965,-0.8883530058280653,-0.05077827879592094,-0.6296738589434634,1.1657268210377665,-1.1629300520167511,2.3909289551763626,-0.7159421434328338,3.061372369067071,-0.4588678619699638,3.3933764818738945,2.9917294693323218,2.6928837487136685,1.7229946208659699,3.3854065664764796,1.0446452667227177,0.16637525262603875,1.0756304922233542,0.06562543787877324
27,30_BUG,1.0,2.316817237376696,0.8476517244081775,3.9730676760899875,1.0204576428974685,0.16941916905376384,0.4461849734512081,2.1557150475109927,-0.22493959661414742,-1.3933964730288557,3.3701938589701856,-1.486351300021335,-0.34028222749994597,-0.5496104687531916,-2.730316557813174,-2.776628044618201,-2.1109966476507216,1.1233966627431446,1.1010662378716476,-1.252368328092069,-2.2096128758063402,1.4888475932927323,-2.2580345042507344,-9.952882576635345,0.7023276213649577,-3.515130926898943,0.7633335740584916,0.051806856409750704,0.9226898580971346,-0.7416426094163258,1.6930954163220353,0.31805664181073173,0.3281506040108139,-0.9773788545644175,-0.014076143974861966,-1.0078106822740427,0.47317140586979384,-0.9077706840269391,0.799964994292149,-1.457321685346221,1.171626619326278,-1.326655624194985,2.1190356250713553,-1.5158154296983921,1.3894206271127738,0.9612963831964227,1.8593249203529063,1.4632125536804326,3.285423922599329,0.874625753836849,0.34679385922855127,0.8764697302092116,0.33637745066321184
28,,,2.1758161926363297,0.9839980998234702,3.6883364279122346,0.7482532236082857,0.056995791083507254,0.5386726045855491,1.9739914241708774,-0.6570056221201036,-1.608721596065116,2.977877761790138,-1.8315232085830377,-0.6173462340828602,-0.5959523583156616,-3.3112832977086057,-3.158420448065776,-2.0546667598972475,1.111313047412328,0.39880361404740244,-1.3866182572670285,-2.257191024008722,1.124774995725546,-1.5448673034865692,-3.042930991396492,1.1622584458010494,-2.3389358597527887,1.1796617051422669,-0.18201024718974068,0.7179219623425337,-0.3818929722913365,2.260750835526695,0.27818222236284595,1.392807795173201,-0.3945682318070624,0.016998901336965088,-0.9384048778850271,-0.23011746784620188,-0.5833127114203013,0.8980821751428931,-1.1682186312160783,1.8423814327408123,-0.6228435501769365,2.2091380409393313,-1.1987976789865133,1.2720894799370652,0.7628636643308985,1.345604266904777,0.27702063749877964,2.470256993963186,-1.1617233920200838,-0.7094837870197883,-1.180088732498023,-0.7079265008318761
30,1_IRG,2.0,2.2053704166429426,1.012931488461615,4.3767897725449805,0.7347888266917298,0.4588070264281716,0.4496514390423706,2.708450165854649,-0.10118857540301038,-1.5134289585154845,3.588163125477379,-2.2913701334929693,-1.3712094760600069,-1.0949303214745782,-2.614054188193983,-2.8829162013189937,-1.888618731256401,0.8858755738720362,-0.16206690329794143,-1.119811987851315,-1.4481007463931943,1.3771342968917977,-1.7092278862105272,-2.642077037627288,0.4452041122329248,-1.9605423144914333,0.20111663669762733,-0.06504088944096292,0.5611530498345204,-0.2973209492339103,1.7350642372597624,-0.029046945911295204,0.11512977773372526,-0.9785345109602629,-0.3061293184952427,-1.2386129833134827,-0.3971624527933417,-1.046410245085316,0.47238512927011383,-0.7108645779072761,0.8137576561145516,-1.4893040479038377,2.0387458542284103,-1.462466083548109,1.2780128103002804,1.036334855978539,1.6163032132375705,0.863192285610239,2.3985997923715945,-0.3966921522626396,0.17724865555796637,-0.22190628389114783,-0.11117529600155232
32,1_IRG,2.0,1.9621556913986395,1.1608796436148063,3.4574102930420256,0.7344718137465852,0.24689324594982026,0.14947333571652568,1.9834758722694585,-0.3585718535533744,-1.4688791611864214,3.199887569629786,-1.7048115426692145,-0.3744896288591812,0.12184375980918892,-2.243474654500664,-2.2998938458345872,-1.1577064032285171,1.0047491320758721,0.016143287626738466,-0.7936690854630604,-2.1696932662819153,1.5686459286140289,-2.1607103789297946,-3.3811248158955274,0.39419395618863795,-2.958575345276482,0.3575204743001384,0.04170265555261804,0.7304209244441525,-0.4598433677231512,1.8806690879122354,-0.3085635492710957,-0.04124674173248542,-1.0191951482648336,-0.21224844223941763,-1.2363512845351017,-0.03501187567419145,-1.2002744063108732,0.5574238239505337,-1.7954975521551455,0.7108104291391534,-1.472308791246455,1.9534350915055478,-2.1383427363978393,1.3933894400881457,0.9982020993818367,1.8135536656256326,0.8743235335685715,3.2731609258376224,0.31552296049371975,0.10441152972348999,0.30306451236799525,-0.3173508063441946
33,1_IRG,2.0,1.5995931723987251,0.867125393365071,2.8408170436222995,-0.08042254895676047,-0.7345512715089791,-0.06916105545091682,1.0950967877201965,-1.3869192475334855,-2.3816939796761987,2.9363369061393256,-2.1981529361770047,-1.7559000158245572,-1.913680463702394,-3.588447723728884,-3.9603066824381123,-2.7553551650416375,0.13869856452745122,-0.735816293815566,-2.0390017219227587,-2.5329455587145024,1.417733220017992,-1.6972948739232405,-3.4368318995048135,0.08997641973036893,-3.491221467461739,-0.17200844244038443,0.7323990189608584,1.7607151576435025,1.2481489150167864,1.856349020320175,-0.5931796929399883,0.3448164369847752,1.4837416847841896,2.028117752492181,1.12086197963737,1.2086252575559318,1.0616232159281924,2.960112258869396,-1.6504044836269995,0.5330768355772498,-0.37763809863111064,1.5085381571188434,1.0173214389549887,0.8216516232249698,0.2727704311836819,1.609349713273065,0.7907267461213148,3.1495107792081063,0.22516663571649434,-0.17494937622503873,1.14118543461114,-0.13430300145956744
34,1_IRG,2.0,2.9204055205130546,0.24322403928902595,4.674549361124203,2.1907497076968347,2.0516903187699413,0.5662726990699793,3.7179932919325207,0.10554800552213817,0.3216012941023404,2.598815982886621,-2.1256306991255305,0.4159723488470632,0.46588117146583957,-1.099969823126189,-1.2056772043237338,-0.8127080070369705,2.9747810695583756,-0.1510178442506143,0.29932489999077994,-1.7253125131141784,1.5175504313009802,-1.487823814482659,-2.100503749048109,-0.5091199607832463,-1.7515903355378821,-0.0029113620716124562,-0.34848578504189504,0.7176235273800161,-0.06761020899151615,1.6522171127656347,-1.3266008411462513,0.3652178181292463,-0.9733953469338955,-0.009425204855610657,-0.9548254506662607,-0.896073951079488,-1.0892709581173898,0.5779454217649862,-2.799019894249976,1.2269787210378942,-1.9555935641923554,1.0218559974740216,-1.6250624039142436,0.509343231573533,-0.18073504984617905,0.42323257626944993,-0.17637807754193985,0.8741645561477142,-1.9264220456651053,-1.304794793916714,-1.6098355236123258,-2.2171446919403204
35,1_IRG,2.0,2.446691260744432,1.4627039767199095,2.595207195835659,0.10604968638928146,-0.473530211813179,0.7953183189316733,1.203087575524688,-1.3785713839923164,-2.130268345255558,3.571470686499623,-1.542481680353439,-1.4528773991220112,-1.0702748004229858,-3.106641042240711,-2.874839428183387,-2.440197718128194,0.8632530493812031,-0.13207992091892662,-1.711819243418712,-1.4130945124749426,1.4425232856411783,-1.9058353031114763,-2.9887116258477713,0.6271941432086627,-2.4944153040329913,0.32772859580126645,0.09087521269961234,0.9718338598828533,0.2897137149456561,1.7542431899961606,-0.0991859192207129,0.19658561868384933,-0.5803328557545426,0.3658244715122747,-0.6074538859655961,0.16928486092580816,-0.4772291774761578,1.1724376231807279,-0.8593096448503131,1.0153802037084751,-1.0625673031599119,1.953549541398613,-0.23339653011905792,1.7290969771565676,1.1198560528855408,1.873702550454641,0.9347445995581237,2.8934652404133563,0.027993550150589682,-0.055614923285265475,-0.4966100009276687,-0.41247688215456807
36,1_IRG,2.0,2.2668026327323556,0.959697617047368,3.3708595747958623,0.640477279757184,-0.14556976689376927,0.45697953712866785,1.7588985228531633,-0.5378061219639874,-1.7031833779109633,3.308560811220327,-1.8297403832905408,-1.0730389147695525,-0.5851876415382951,-2.9510950207474433,-2.513933495072325,-2.016651359711844,1.1288426197246983,-0.15379838475210664,-1.206433296693325,-1.5790166627400908,1.19144204844246,-2.05023005941235,-3.726587851483088,0.890930844969753,-9.631949699537659,0.4233572460586487,0.04739380135067632,0.7922940054413686,0.007702507020968814,2.112841170558649,0.25738821739402756,0.3321624748149044,-0.7879018005951679,0.12454482925780958,-0.8599592630054167,0.01787065913396625,-0.6691736534173676,0.9046165070922955,-1.1189653528954757,0.8546748359752382,-1.2369241420956287,2.3024979328554007,-0.8204464493794191,1.6094294748901927,1.4432921712574827,1.932799419154742,1.7662156561268854,3.21081352520803,1.0459423878653487,0.4495585074907186,0.9819108142234833,0.6067950660631376
37,1_IRG,2.0,1.845020728637554,1.1542250533344738,2.041533130349305,-0.057719240423724484,-0.8652531114026123,0.30179049930605273,1.2129057170067237,-1.7412222240484134,-2.110850716987537,3.105390331245701,-1.8362921924655635,-1.252623786068143,-0.6741326267522803,-2.7290831484238205,-2.7635410283475084,-2.0583630036513196,0.3771656803797601,0.09526750837455028,-1.4925807008002328,-1.4350190375450598,1.7312849958453216,-2.447062231406778,-3.2107676372823115,1.101222360557911,-2.2118266343275392,0.86597292328037,0.3029966078074814,1.2030112653799354,0.4673821353662585,2.0685984366092893,0.5883527017404656,0.829554427550925,-0.7610688750840481,0.2504705681123765,-0.6840994866676724,0.026886382072095802,-0.6711412376527581,0.8013251501204207,-1.0740860924017344,1.3222528907809576,-1.420968312425731,1.9697536386938395,-1.3311630800965353,1.6302689971681632,1.0487446496334918,1.8529669781862883,1.056535083330771,3.0385924778735283,0.3864730874308622,-0.10383034172047192,0.4020185452886299,-0.14526820548170313
38,1_IRG,2.0,2.077707276453742,1.9083198529729455,2.5804177723255552,0.831576465119593,0.03715551029152222,0.4862110544745482,1.8649268977848175,-0.820422192596191,-1.5977596305454187,3.768666051440799,-1.9171364329721345,-1.2896932906426821,-0.5429014923994594,-2.7214853466405104,-2.5653902757670637,-1.5954004433703939,1.1763226613261806,0.2183059156715077,-1.015004795114664,-9.72545948336319,1.4499351849087492,-2.0611128512645736,-2.8742745558694476,0.2594237073769316,-2.7775224147482214,0.23388841866955956,-0.1404569124338884,0.6882735246738626,-0.5359342511009277,1.8942914237359318,-0.08106654642693077,0.30382336521724546,-0.8201508221739016,-0.13353694374217523,-1.2042742706774154,0.3347326279305768,-1.0234478549544113,0.5845259770930519,-1.0617446392841858,1.1590760482623712,-1.2771877374133747,2.4042233578440353,-1.2722716219228654,1.6026773841692923,1.4973810245389467,2.506865533311049,1.787375977556795,4.072103984730067,1.1268827919203552,0.609128434872933,1.1263599565918878,0.46305662415915505
39,3_IRG,2.0,2.1996125585097204,1.3989750823656046,3.3949174369312103,0.2081701701685039,-0.36338463749175104,1.9651822932978273,2.0176054000385704,-1.1059633068699752,-1.7247838356628276,3.1619468245952347,-1.969622081671731,-1.0922790428531395,-0.25045412890499863,-2.6285046682575803,-2.4953242143978454,-1.6830299275839757,0.5765213026659671,-0.2397096889724238,-1.0009855956420428,-2.0434507788215432,1.1876255315324167,-2.651934920065966,-3.349401761770428,0.4636535897913012,-1.628647081445579,0.08922948579863946,-0.1491102590145933,0.7994656025954322,-0.01544656889691513,1.6894979327903712,-0.005159096845107876,0.04552298171329847,-1.0919770648952354,-0.03309286445018308,-1.045951242499953,0.15377379851467649,-0.940807013206115,0.5665672717917232,-1.52802278334496,0.7271568972185275,-1.455099596024414,1.913632295809915,-1.5670660665242502,1.3317268785961922,0.9389403551212733,1.9277332382000119,1.1633587956492617,3.4296227866167923,0.5625057968785553,0.17653426056827182,-0.07016278717513648,0.039892445529356856
41,3_IRG,2.0,2.9834532182782936,1.5201621256818616,3.720496156360215,0.9657228942025484,0.29504217826853685,1.0130465714411718,2.0339514151230595,-0.2899923716667074,-1.3048798493170342,4.164065310006987,-1.8923880014753949,-0.8969417878620387,-0.7137972704208762,-2.8124452161450266,-3.568315655178328,-1.7758124149974286,1.1731555220527965,-0.02296639510451648,-1.3626938934050215,-2.0378050013338984,1.3617485178490967,-8.979961707033368,-8.979961707033368,1.098193183359855,-8.979961707033368,0.8533179504592635,0.0017199329404949152,1.3379837304459694,0.07360788899286556,2.291834427857174,0.1693539631050401,0.361933104683116,-0.5031739302521695,0.5959935284510183,-0.7750165420141614,0.7206137510927965,0.0788578573015725,1.6739508772141787,-0.8635446342391634,0.881400919202089,-1.1182346292093874,2.219704014679542,-0.8689338688396884,1.5486618154461613,1.3030233619133427,2.549299598552683,1.6391681038900763,4.1033614209331235,1.3953403341524584,0.7590049133343121,2.0344618838597017,0.8251961114295511
42,3_IRG,2.0,2.3583406996457734,1.294966590890332,3.33044242216677,0.41966528760965705,-0.18175482605086543,0.6452368281974282,1.5154385704812547,-0.8031797214732921,-1.4326560228842269,3.3554918546476893,-1.3951607939107464,-0.8305060312304555,-0.013761205167584065,-2.2601582313973507,-1.9841406045387446,-0.5185448256235924,0.9914759137815127,0.288775639402993,-0.30771256578883277,-1.4607964078626907,1.077402999646244,-0.6580714914943022,-2.997224645892132,1.298685387613131,-2.86906479706952,0.5438825524522909,-0.412303376975161,0.3228807249359618,-0.3916668174898063,1.8212531213644936,0.585783958283956,0.2532289443150936,-1.0377049049889426,-0.4190197337160612,-1.2220993593985312,-0.6152249859487205,-0.9824576890278781,0.44668681671630106,-1.0587766720737828,0.31636749045323787,-1.6328525037553927,1.4523891107609284,-1.5869845911758873,1.0446981659264871,0.7600760878097983,1.8531380932764814,0.6369453739741919,2.8754736017017137,-0.3209670325907826,-0.39483734932214176,-0.6789470010584527,-1.022152048147827
43,3_IRG,2.0,2.267680274727421,1.2152171584350446,3.195571109906608,0.6333787523717921,0.24707473149609327,0.6044786663547232,2.3197002053760243,-0.6972634129332181,-0.9400429387642866,3.2573773070777285,-2.484035340650234,-0.8610903870910083,-0.9076415675096978,-2.9096016280794856,-3.182170062721218,-2.2421628042297472,1.2511831991180038,0.0175908982873005,-1.6524971187559805,-1.8263349090860361,1.117199338271654,-1.6424395627119381,-2.922373193758973,0.39796352225708204,-2.8870159754307365,0.6070824905394976,-0.24663021272811841,0.9591375987779006,0.17216862162125232,2.7214554922909384,0.4382520907478106,1.0239146221227478,-0.7212999907614592,-0.09804542173955526,-1.090100260891909,-0.7188843590361818,-0.8643680039223122,0.50795861079315,-2.1048949114412396,1.2025404670818207,-1.037799451177894,1.955773131515688,-1.60216096097793,1.1358956617435545,0.936812910080346,1.7845597841932368,0.7656382745097171,3.0540005513932105,0.1297709997106572,0.010019496884476706,-0.014727892967867128,-0.27581560031844393
44,3_IRG,2.0,1.8881964787838628,0.42034107520724734,4.263872009431774,0.5432207257044078,-0.09545554199042619,0.13070614957521232,4.625642400462118,-0.930900409157601,-1.435511083675292,3.594294455655719,-1.5569222665395133,0.18271360757845045,0.675329996584578,-2.1615075197729836,-2.2828089440624955,-0.9959413887631958,1.2999874823323583,0.8784201399899398,-0.6754532812094752,-9.844450689651275,2.1790683721687807,-0.3984849888588271,-2.9900961873962535,1.015086624532356,-2.6160622380776712,0.906234718271723,0.2791357840128372,1.14840657018603,0.40923588322124754,2.296010859738355,-0.17510444263889846,0.13854096399745172,-0.8195968778122038,-0.008920830298374377,-1.0579940113072752,-0.405143753058094,-0.8582543693228858,0.6747899085370999,-1.4473932994750187,0.4758704377301774,-1.5917440130836302,1.6142192029783948,-1.6677779177028202,0.9291579939121574,0.5664566935160105,1.5622916992288112,0.656801361012221,2.85848657678826,-0.30920471742534505,-0.5388910510941587,-0.3786157494765567,-0.9702825992873075
46,3_IRG,2.0,2.7640023735958996,1.3474573098994787,3.3254413403551566,0.8291802352227955,-0.18419733394224885,1.0015761002914552,1.5236799342739284,-0.8283713534718768,-1.1559472954625933,3.560151775770659,-1.4427707603210322,-0.800045729175401,-0.06866671675851067,-2.354427656966926,-2.163350572070593,-0.7652950106935713,1.0810497641993417,-9.950317574685464,-0.5009603022387816,-1.6769809761809782,1.206618425637125,-0.22505996104003728,-3.1205238371730393,1.1094692443478658,-2.764173270163139,0.5200167022944346,-0.45367107643743176,0.2853114215399846,-0.5939739085894384,1.679225803004509,-0.21507117473528647,0.10782053271957312,-0.7533664398282977,-0.3197548536262102,-1.3040278099348168,-0.31850752045940156,-0.9617466984703475,0.6650653083723016,-0.9571386823459438,0.578653759925513,-1.281949555472109,1.8163194431653917,-1.4174479038842192,1.3661062699169757,1.4182639666478898,2.1172053933794337,1.970523327217078,3.592256327518668,1.041580404034177,0.45115349360335666,0.9563537463791741,0.26326157081552976
48,,,2.508988187979555,0.9571272296323374,3.6299973698951304,0.5758778595054181,0.017461370237248277,0.6696100988328212,3.25122658741659,-0.6624759940793942,-1.4594053222791976,3.770718556086657,-1.0195304150140974,-0.9307159462567867,-0.667801821204372,-2.592576762407559,-2.2542609240965525,-0.8407127944103342,1.2356433350700384,0.3175718257441736,-0.7569429113448756,-1.7396053454382627,2.215310170063108,-1.8881905018079321,-9.426685501221398,0.10877722618041118,-9.426685501221398,0.6796612593262332,0.4671556742629252,1.4157345136697101,0.7224113473446038,2.479004763278763,-0.4924939658833225,0.9721688000181756,-0.3000528783186999,0.24152265765599784,-0.6592006265719382,-0.593660193937033,-0.5557416373836743,1.050377096733831,-1.5726924139971532,1.9935104511565542,-0.646512849993751,2.8039187683314273,-1.0982344344020374,1.6054422878218075,1.2755697137383597,1.6960673274589602,1.0739062836611448,2.581277610714208,0.20604264605885744,0.16346023208237193,-0.4438732788772486,-0.6574892298103971
49,,,2.2693490671071768,0.875624376552427,3.7689074352329994,0.32905639056078734,0.3571221839154325,-0.002234844929692063,1.8919220032357495,-0.30990460420566224,-1.2511501749729894,3.1196182062373974,-1.596939878232051,-0.7516790933099246,0.1897418269914864,-1.8091431763963315,-1.6522565167501984,-0.5818055462357984,0.9648144714507915,-0.43238533743538454,-0.3145474227597851,-2.056551349710172,1.0485634156890333,-1.7624986355137837,-2.9766085643798044,0.5802477930214942,-2.957916431367652,0.3172697111830834,-0.3223041826739855,0.7868706546845804,-0.2451858423643366,2.1003953362320416,-0.9416974047134309,-0.31727305859675836,-0.6148056840540677,0.13866620236627933,-1.102004317912081,0.053190865585283964,-0.19167497093600747,1.2120164881786049,-2.1461635083998596,0.38363578692360656,-1.574403713209638,1.5135953698057658,-1.1345625967213795,0.9544521933396155,0.7943434661632279,1.6407263243854002,0.7995154680417511,2.860865143375226,-0.11394058680673572,-0.41865020538842185,-0.6838832403020468,-0.6883392919812718
50,30_BUG,2.0,2.327703184788416,1.249407524852175,3.529826212192231,0.5335056456513741,0.051318777310273025,0.5320006560003854,1.7489851590922085,-0.4834055351681475,-1.0877052331733381,3.416812709517354,-1.6162186199220416,-0.963437589422611,-0.5901327753221944,-2.5322288075385004,-3.1510676753650695,-1.365403131404511,0.9737538893222971,-0.0016312502341507935,-1.0264386816553384,-1.3919533634986319,1.2861768341127997,-1.6184658118789463,-9.101710227952797,0.8838640955814412,-2.51691883556708,0.580631775931795,-0.1999351393448185,0.6820361229707832,-0.4762008930530999,1.97394981635947,-0.047906713796840986,0.1714171321221513,-0.3660242834377765,-0.1848017604090015,-1.2446163630503038,0.14012881108275746,-1.0446495459870313,0.6158091268691798,-1.261003776203397,0.7592872729623796,-1.3472286804824132,2.1400493516767645,-1.4453730615226132,1.6449595846368483,1.454571150794061,2.2579824691134287,1.3079923357916392,3.5615783820423133,0.5466915078345387,0.13682879838206524,0.6150862352714344,-0.057896806871927234
51,,,2.1429302357289046,1.2696486494160941,2.6439260111158833,-0.6699983504363635,-0.2351141439147669,0.05125725510022526,1.1996154902503176,-0.9750974088821465,-2.0307231367067504,3.347032590514926,-1.3912341914045439,-2.0744420300619315,-1.036744393054834,-2.9064724183183466,-2.145005993780924,-2.3415795732820803,0.9431377512295851,-0.7275588764286918,-1.3082078064823714,-2.0847513997207927,1.2200644166641483,-2.1465795582283547,-2.5864894010782447,-0.0032763976859552964,-1.1504157272487254,0.08055201816055683,-0.40874150579411966,0.4478521517976891,-0.7701764745872067,1.9934256669547283,0.1314546444157131,0.1760397239478192,-1.1391390427667634,-0.37416612763556234,-1.2743970545252734,-0.7894464405916896,-1.0867681233602398,0.3714978425822782,-0.6927369381256816,0.5976076642778662,-1.2963613318433418,1.9026276091509295,-1.3820277187176389,1.506815501080176,1.339735457417394,2.510144124512188,1.8103415326118284,4.179165567980289,1.7449835961053417,1.0168667880845346,1.4726670558829293,0.928262219680992
53,,,2.075572657644099,1.007297469798504,3.082429542836219,1.0601385084757327,0.7979561997852193,0.2752975049030494,2.648626047796587,-0.23700995903490688,-1.1995217135716647,3.3994127473354414,-2.343522668053802,-0.2641588657139983,-0.1474734633422672,-2.678751896435418,-2.5484867015975166,-2.3591920579117014,1.5209183982308843,0.42349240344647854,-1.1969497465786356,-2.462939500315877,1.4364603693364915,-1.5821706544541898,-3.1373426402591944,0.7554877306064264,-9.726269117792715,0.5092522647656957,-0.3784302326308975,0.5739118504644548,-0.5448427559811733,1.8245781401760712,-0.3103790629033692,-0.07451751093489759,-0.24277672514907575,-0.4402648418955415,-1.513429533116229,-0.9525749714082701,-1.2782116652113384,0.3387844103248044,-1.7404444513737964,0.5208081391334911,-1.750704459297512,1.853417396668183,-1.5711942299812747,1.6076851715831801,1.5065720054004947,2.606317228865301,2.281212335276087,4.310279576654617,1.1752918980329112,1.3249700329718161,0.8889174606978868,0.8764719337351203
